MTG	Put	VS	psi	RPE	RPEpsi
-1.32898796465128	4.16611247803226	3.00708101576928	0.377777777777778	0.75	0.283333333333333
-1.91024932836092	2.79979253018444	3.15882063002297	0.455488331892826	0.655555555555556	0.298597906463075
-2.40394133649045	1.42482370521986	0.11961870011168	0.512479391902852	0.567154859563198	0.290655177543695
-2.61880713496958	1.99401252761935	1.08595789336797	1	-0.508669559933906	-0.508669559933906
-4.13662370549094	2.98661645163189	1.48441399049691	1	-0.391619548664325	-0.391619548664325
-4.03575433942099	3.33312505844868	4.54465015693286	1	-0.318361375683763	-0.318361375683763
2.68503184933816	6.53835751557948	2.91457796367732	0.394425212448085	0.731807887424066	0.288643481468422
-1.12841675589612	3.69791053122643	2.39290399047913	0.427508854774292	0.692513920405117	0.296055833027647
0.0678370647853421	4.08896489734903	0.838507781703039	0.456416265361586	0.654264656407446	0.298617031035568
0.322495864776354	1.2981887819443	2.08084403429971	0.288135593220339	0.833333333333333	0.240112994350282
-3.17762011759614	-1.43295033140616	3.37479439123788	1	-0.226694915254237	-0.226694915254237
-1.05848427568112	3.47159910687443	4.36947890122731	0.296842693207761	0.826170697393984	0.245242734863764
0.0226364545043438	3.68762430119695	-3.44997782508532	1	-0.220205332596279	-0.220205332596279
0.911917990470125	1.98978724006112	-0.0582543538149559	1	-0.382296159736274	-0.382296159736274
-0.843089963264403	2.13008720442568	4.06542686350418	0.305087605995612	0.819222812206252	0.249934726552998
-6.18678649178436	-4.57272564439159	-0.879039294001731	0.346920620883922	0.781267527362242	0.271037815668956
-0.899820221059265	2.75595786241871	4.64518400038959	0.45078415818365	0.662032679725611	0.298433844220175
1.62282364641827	2.64393016255715	4.66435544644341	0.472597598907911	0.631023653073882	0.298220263296815
0.402665827627624	4.74492148919539	8.86869282252861	0.38527410928087	0.741930049332172	0.285846438905164
-4.73805064561386	-2.52861404921295	0.469686283250198	1	-0.297567943151238	-0.297567943151238
-4.76983512293908	3.18091349011979	2.53201905937132	0.491862701494299	0.601423274357359	0.295817676466958
-0.784091532777154	2.59281938444033	5.08362316695804	0.385694749125549	0.741471386240019	0.285981620299617
-4.5345504112061	0.359112036273335	3.09334780947503	0.508861243477165	0.573376978557462	0.29176932228993
-1.54284799215534	2.64967086956357	5.20637779490966	1	-0.453052981435865	-0.453052981435865
-3.33591771167853	3.04880416777098	-3.04188209391114	0.501245660590608	0.586178493700318	0.293819426298823
-1.78104974554491	2.35925600519686	-0.14638377635768	1	-0.291696437468581	-0.291696437468581
1.57943054971195	3.75899565626274	3.86738245138391	0.515001188554257	0.562763231724272	0.289823733212635
2.3994984892948	1.06048457811509	8.12378299953134	1	0.5	0.5
-0.717814724970489	-4.13256827267733	-2.7897916603269	1	0.25	0.25
2.1586027488473	0.537300133795449	0.081357555209913	0.548387096774194	-0.5	-0.274193548387097
0.250029841041373	3.00073479296583	-1.64981405527303	1	0.637096774193548	0.637096774193548
0.314775961193241	5.39424345710061	4.91736573059902	1	0.387096774193548	0.387096774193548
0.0311513657891943	7.3931361635526	-0.817160517203085	0.288135593220339	-0.833333333333333	-0.240112994350282
2.85673497016391	6.7910426493847	7.51787454070467	1	0.226694915254237	0.226694915254237
1.07291060414526	-0.740448462099514	-3.04051201559152	0.296842693207761	-0.826170697393984	-0.245242734863764
2.02424738719579	2.19922430374462	0.707927925568638	0.40304106437253	-0.721994134897361	-0.290993284599757
2.28729794527659	0.963847453847076	6.37880114872347	0.453710251526555	-0.65801688792862	-0.298549007730815
-0.325620423527735	-1.41141769696366	9.02422267921043	1	0.402278646615028	0.402278646615028
0.873287540001254	-0.0124150058536819	2.48395436367189	0.34844267795731	-0.779794667403721	-0.271713742166983
2.88350577130914	1.49526752740371	7.08265222654198	1	0.268856147018829	0.268856147018829
3.02376982819649	0.858176390047778	2.40067861460601	1	0.327853420857291	0.327853420857291
2.89967078198829	0.69663513530836	-3.75825823509755	1	0.223543982479585	0.223543982479585
1.42153456819754	6.98410333106012	-3.95929502278115	0.401880460752312	-0.723332580089792	-0.290693230563644
-0.680943949724878	6.28223034920114	0.423304134358962	1	0.315923030590779	0.315923030590779
3.09844028777893	1.02654641100459	-3.21672073808132	0.31721585465678	-0.808697530566839	-0.256531678317587
3.77702817686142	1.62261880652019	5.81763077111717	0.400826535682265	-0.724543508009013	-0.290416264266328
1.77963928695648	1.0177444692306	7.41097617691213	1	0.223638038095054	0.223638038095054
2.40910785539496	4.2327108044516	4.29051200647584	0.42826080672053	-0.691567961068534	-0.296171452909283
2.00249815912497	-1.33385919429588	3.79709868742661	0.323086298805319	-0.803467510603794	-0.259589344211303
-1.74627502947565	-2.04016181352464	0.0608427746955192	1	0.224594270362133	0.224594270362133
-0.715555441648429	-2.71832129844662	0.467107700452096	0.452703911353306	-0.659402841026843	-0.298514245290334
4.91176899786918	0.16013307417884	3.47030626604277	0.474347795383755	-0.62842412009909	-0.298091595934979
2.24320180829494	3.6588605039499	-1.25014265185349	0.328169320323168	-0.798865178756825	-0.262163042742473
4.16994763343565	7.18463585909569	6.69193092502202	1	0.401122634391992	0.401122634391992
1.1781209372705	0.543242173089476	-4.69971836606662	0.354290421284828	-0.774071353552534	-0.274246065954644
-0.0774401561867806	-0.625806432894685	-6.30663035584219	0.378795777665988	-0.748915531523468	-0.283686041169569
6.11071020633944	3.76733621683988	5.74534976550124	0.468631461834846	-0.636851107677612	-0.2984484655621
-0.102554453474905	1.73563048988581	2.19525138266159	1	-0.5	-0.5
1.22547210623781	-0.163308900816253	3.54540309151917	1	-0.25	-0.25
3.39137883219988	4.77359559703054	4.56556072970852	0.548387096774194	0.5	0.274193548387097
-7.42725252720617	-5.78769608699914	-2.3501125244048	0.288135593220339	0.833333333333333	0.240112994350282
-1.48412739497069	-0.576127240039182	1.03815441211742	1	-0.226694915254237	-0.226694915254237
1.14283825201433	3.58122015016323	2.61526104130528	0.607417458163727	0.362903225806452	0.220433754978772
0.805423205448014	5.4160088318767	9.02086184964035	0.637327001879934	0.276403904232503	0.17615967159241
-0.784405310527091	4.64257243557861	5.17153401898615	0.296842693207761	0.826170697393984	0.245242734863764
5.66573438413682	9.92230408841913	12.6109297998024	0.654322489250015	0.220583060917992	0.144332457506248
0.998632892342134	1.93593204523804	7.60784496683063	0.34844267795731	0.779794667403721	0.271713742166983
0.63746960881737	1.24834175769127	2.19013018003016	1	-0.268856147018829	-0.268856147018829
5.02794686517408	0.843228616130849	1.27284836159511	1	-0.817467941359222	-0.817467941359222
0.0816860184974728	2.90958465613199	-1.52871058237824	0.351866717037925	0.776456017520415	0.27320902980925
-1.76233055753814	2.44944132887053	-2.06114395394583	0.389719037447334	0.737051367029318	0.287242949307908
3.29286579316662	9.30750992081382	7.09160510337714	0.606127664353499	0.366337879429859	0.222047523223034
0.721315328151949	2.815778099452	3.64187565423322	0.620908623710626	0.325576172888559	0.202153053421208
5.10786266724669	11.7559729778405	5.43711393202345	1	-0.302376444454413	-0.302376444454413
3.04117128901905	6.78737664583958	3.4261996766383	1	-0.707817785117029	-0.707817785117029
2.18347501750555	4.98648078446135	5.05557986935883	0.593733812875295	0.398230429755257	0.236442871461556
0.629192681604576	1.94663972867596	4.88623970927614	0.605718980486017	0.367421495068092	0.222554173401293
-0.691297455877066	2.05879922496211	5.58457887624249	0.615625805151032	0.34050469051075	0.209623474253383
5.97870348341042	14.5453056855635	14.8633229949258	1	-0.262978896604591	-0.262978896604591
-1.74042446282242	0.620865451524768	-6.74618747503017	1	-0.232664349869712	-0.232664349869712
1.9556729113623	3.25622772199638	0.0645994416466265	0.336271332689765	0.791383628248578	0.266119627340011
2.66247929526914	6.46616670760241	3.97348735354502	0.36191208288509	0.766454404844008	0.277389110093547
1.41465820287985	-0.581751421771266	2.36730675376726	1	-0.258736958846444	-0.258736958846444
-0.170633865051693	4.3186885768717	-3.21467881243337	0.364317293029133	0.764012767113278	0.278343063154407
5.29087226410066	9.59830530845758	7.85833908752962	1	-0.683117668934391	-0.683117668934391
-1.36833803664532	5.42439938675274	3.40532476703326	0.385652843226095	0.741517108343796	0.285968181133577
-3.23243214960901	7.34862973924839	-1.01534861281063	0.405564293147363	0.719066233809525	0.291627588841097
