MTG	Put	VS
2.81871279067089	-0.687725796956908	-3.55286917700009
2.97537304537912	-2.17171368176456	-3.25199547477744
2.30112538397192	-0.508777086764122	-2.83230569761134
5.65084189513037	0.44845354306568	-0.0695553602594318
3.51040657114598	1.09507630912192	-0.039681880988858
6.61855409976936	5.21514968528892	0.489323202464165
4.49835880321841	0.57831443507563	-3.08179440685534
2.44518232542661	-3.21397836087272	-3.19498695975
3.36857491029847	-4.49214106617552	-3.87910175075134
0.924515671986005	0.235368059073208	-4.103094296925
3.27669598306679	-1.50753918990041	-2.98244460909204
2.31014605084014	-0.714703701916292	-3.3663218860712
4.47140351687708	-1.69065601559299	-3.9711075806708
5.91487431295456	-0.934979164126244	-0.44004522534934
2.54509407176125	-2.40834268904997	1.68720330969628
2.78233647519542	-1.05296830269931	-0.677138970995491
2.60502593963137	-0.810344339740396	-1.34568809740471
-0.0723518724162732	-1.25847822216085	-7.07518812215351
6.13824525175075	0.266576570994926	0.02952778607494
5.18787507318681	-0.154252651965979	2.9299544346039
4.08392527641789	0.0389818942004984	-1.79678609967232
5.02501584766132	-1.8493821704478	-4.33262884074991
5.19561368919188	1.9152082970761	-4.64704430080725
3.15458901149611	-2.03226148743521	-3.94465738230484
3.53019405396715	-0.327952493673586	1.6836192895743
3.96911791428443	0.695833663766583	-5.02577126680902
2.73196102935941	-1.29999796617212	-2.43643814920815
5.00713360165396	-2.63727028126066	-3.03493468327956
3.10440430110771	-0.0631230266651872	-0.819457873603273
2.36865332411722	-0.75078447163105	-0.467925488610159
0.638299598953416	1.69367182683764	-0.520739142303214
2.09708044381151	-0.131622607509295	-5.90162301786018
1.65499927596219	2.60954965297468	-3.16457268663428
3.74353553000838	2.2716576135294	-2.31887503352129
1.17545287774936	0.885363539250455	3.7071361356048
0.350246955586537	0.0589284886126265	-6.93145666339181
0.983589109034473	-0.377656314804247	-3.65508814855958
2.51131759772618	0.676145200702277	-4.66033393596158
0.653342488744566	1.91287965637942	-1.70661010954416
-3.82788921164409	-6.18184187014898	-7.58838681741194
1.85222935485654	-0.886951529844241	-4.91645115004344
5.06166233521315	1.5661447086569	-2.1728066009554
0.570589202143733	1.83848730339245	0.30633546931274
0.290042175622957	1.55221306047117	-1.54081743458907
0.902436153646258	-1.37046663115986	-4.4957404798179
-0.454447585488519	-2.06768128021169	-13.8857795541937
1.5577491538479	1.41609614026366	0.31341980186037
0.406472440664807	-1.46980085427111	5.71476277799317
2.35249802463598	-0.733176993939913	-0.853668979100996
1.75885946467038	0.0867204689561869	-0.498822342491511
5.09343786701079	-0.557434699314675	-5.04836013642224
-0.124552385869526	0.971276954959401	-2.45213880954367
1.26336400725188	-1.98488151361093	-7.07478348414103
1.30599583177302	-1.68641302500372	-2.87624741451476
-0.821619225990388	-0.499389043360045	-7.05329305836649
-0.0216178713065963	-0.679925825305735	0.645099556581541
1.42187762370994	0.358249796723778	-2.70178801272855
3.90438558841425	0.392654273715435	-6.02067796028022
-1.14136859353992	1.37341974709522	-0.597823543163637
-1.36409994854381	2.52819498439291	-1.72310868774851
2.14479009989769	0.57775770421281	3.76583940016501
-2.75694748800128	-2.91529916058944	-5.39335827213345
-0.989667234329447	-1.19241217433503	-2.7649811646252
3.59862711333459	-1.06341907868839	-1.99893404137005
4.88150155275099	1.30685060956713	-3.41157353375897
1.49973905097934	-2.25044005527867	-6.12124890269655
6.49839930087328	-6.86102570796555	-12.6872981967348
7.02341557760392	-2.84348722908533	-1.9623916018472
4.54441455434407	0.485264570311163	0.132876099510626
4.59591302948613	-2.79424560332501	-1.52812693399998
1.10536889536006	-1.52532701247908	-0.20487401206893
4.50533210135275	0.123419428582896	-0.830008799181969
4.62695040755695	1.1170759517135	-1.97829079571547
2.35731235992524	-1.08074541951558	0.0214880170921485
1.9431594924821	1.4161299446767	-1.565663235576
2.50584444354378	-0.0802708572044856	-0.390376857058568
0.888109982470351	-2.838330266207	-6.94313951965534
1.99307188129713	-3.71349078778065	-3.57161202665531
-0.849930324363372	-1.42279450279294	-5.10102005257751
-1.17641978221194	-4.57968909694164	-4.01149812882597
0.0973605054100194	-3.50919628115089	-0.652273418325366
0.253129110521366	-1.24834232986199	-0.929696452920325
-0.341250915132508	-9.11930734099764	-11.396170688398
0.0496133484066494	-3.39445201962283	-5.71582752714554
2.72182636943556	0.436614016804731	-2.5413544132854
3.18392274052866	0.647334592021776	-3.35425097992023
3.30209725643358	-2.80308747754404	-5.99718061541066
0.871522135536877	-1.54877927940282	-5.34616395989151
0.0188455683449584	-0.910702577255892	-3.85641243856287
2.88816869470381	-2.67548149699966	-7.13043335892937
-1.14602094923302	1.78249836916273	2.61546207021809
-0.844360606324288	-1.09148547529582	0.823261186932073
1.60798424631357	0.286785883208116	0.949998920162519
1.39864575981853	0.92390012676884	-0.173943912666855
0.436536097520542	-0.744615713811734	-1.44784164332756
2.76446076006659	-2.01446947229631	-2.28702297456788
1.55994365161225	-1.0615362380596	-0.325870076137962
4.77579766742645	1.16678279722956	-1.30300698412413
2.97829159801045	-1.77962757505928	-0.321067157794129
-2.54008878349297	-1.21376876803962	-1.41809928688136
1.75069000906041	-0.0940407299891707	-0.0766295300740184
0.0158790647623039	-0.609374678390326	-1.43658339909532
-0.0232782738703874	-2.40800377839442	-2.60545383213144
-1.21889047545771	-1.58792175422423	-1.58600746241934
-0.089643748134615	-2.91174663243477	0.952661676050136
-1.25967401190391	-0.779391323978251	-2.80080532418056
-0.916036910491605	-3.88761515644464	-3.0210719198045
-2.30429742442023	-1.64343707675509	-2.15448807772588
-0.447214659651922	-1.70014262639663	-1.39159993296771
-2.5069044760879	-0.911122032187202	-6.22197025833708
-1.54196457293245	-2.01323352246122	-0.961803911451363
-1.14468487668782	-1.89461645506548	-2.01984728294227
-2.11004209525342	-1.25155022288814	-1.21137913070958
-4.88307025201859	-2.86859453294539	0.970197193208151
-1.79720164721291	-0.859989914930228	-0.203058472975637
-0.0724708361250739	0.558205235185045	5.06750309309273
1.15827878770088	-1.45968300589558	1.11567939875055
0.337690624711479	0.812954068466118	3.69121873445075
-1.35484993772641	-2.09340579744259	-1.81927655518732
1.60530797668522	-1.12923289649189	-0.949034082675071
