IFG	Ins	Put	VS	psi	RPE	RPEpsi
3.97101377718376	5.37720455184127	0.809631436160116	-2.47556233648775	1	0.5	0.5
3.69938043392066	1.65388201504494	1.7561873718814	0.564197976480831	1	0.25	0.25
4.79985122247176	5.73010175155871	1.7010386279135	-5.04737064061743	0.229850746268657	-0.833333333333333	-0.191542288557214
3.08781964489908	3.01072892546654	3.23057111713922	2.84807373532517	1	0.21455223880597	0.21455223880597
1.86379440873861	0.717048168238817	1.40151603497339	-2.92897868788604	0.47239263803681	-0.5	-0.236196319018405
2.78681063516573	2.23288790249463	-0.211493157414776	-0.190002561575084	1	0.618098159509202	0.618098159509202
6.92564591494474	0.0478265686242869	-0.642672921813121	-2.81303254108537	1	0.368098159509202	0.368098159509202
3.98970692807978	2.26289977404204	1.79034500715859	-0.403012327214872	0.226824844225133	-0.836171120403628	-0.189664384131108
3.22420264374126	-2.13022775993203	1.76145208446365	-3.96720845828002	1	0.262091092371393	0.262091092371393
2.12814923353267	0.795681098193833	-1.19132729315651	-4.72811423016317	0.263790471850598	-0.799905384853444	-0.211007418906324
0.164799085169128	1.43040982453209	-0.141125301802249	-1.40419075288104	0.26707037202315	-0.79651089398874	-0.212724460778064
2.74819947079276	-2.24949079289129	-0.984717926828924	-0.838475956962529	1	0.238764207173233	0.238764207173233
1.77177134607777	0.925248491888245	-5.74209050089121	-2.64046306891198	0.302647983657462	-0.757638599025932	-0.229297794336263
1.46874198656191	1.53032697624329	-1.68012801871748	-2.96968812608358	0.260799702490995	-0.802974386250985	-0.209415481042146
-0.535286716693504	-0.709901515281562	-0.340496824094743	-0.763166922342145	0.335784870898697	-0.717687510581882	-0.240988608086344
5.27001246539029	1.27832649783655	1.3349437329523	1.781341315995	0.36586770302118	-0.677802674249526	-0.247986107529287
3.13739683772578	-2.01914506603145	1.86363717574965	3.795256398844	1	0.361079444993763	0.361079444993763
7.79002640464089	1.88590181212534	5.1366019091202	2.95639941034218	1	0.228186470615107	0.228186470615107
4.05038691289497	1.25889636666486	1.54471785462264	-4.34065064246004	1	0.307536724912865	0.307536724912865
-1.93498553290512	-1.74180874770338	2.28962096735609	-1.81529575941915	1	0.195500926431346	0.195500926431346
-0.688526206734506	0.106397077892766	4.16107272176128	-3.59443443859786	0.324136782723179	-0.732177391127315	-0.237325623942658
6.44960826815981	1.40511130564141	5.91568703274948	-2.47167073386354	1	0.1710059487935	0.1710059487935
5.42603181347702	-2.11299229932554	0.854398556730964	-0.0499491468354157	0.213913444641306	-0.848034346112708	-0.181405948151107
-1.5846221537301	-1.02430449809992	-0.32682294342808	-8.34910987001477	0.345632360383592	-0.705035117424826	-0.243682951788866
1.50093932562705	2.3144474966508	6.7547241322922	-1.56064876236699	1	0.170140297507163	0.170140297507163
1.18757028183476	2.34914391719256	3.39563913395007	0.705178989944133	0.365608869326869	-0.678161977847462	-0.247942033941284
-4.14576700600711	-8.59072145548734	1.00462913174521	-2.79429134361051	1	0.153451988845652	0.153451988845652
5.68057302995162	0.0581214246198987	4.48194835876877	-0.431976436891339	0.384039069903884	-0.651823084515919	-0.250325531119374
0.983184628583717	-2.19178854561213	2.66037468860547	-2.92756739030169	1	0.139745018552961	0.139745018552961
3.3674288410129	-4.75319309668107	0.452645620613387	-3.70454995966319	1	0.12828598083383	0.12828598083383
1.48693610772942	2.04368416152217	-2.80961709108317	0.90606065541788	0.47239263803681	0.5	0.236196319018405
2.24253713328278	2.13040869445963	-1.04470321829572	1.05185868955133	0.525352565730442	0.381901840490798	0.200633111759018
5.14543443737608	-5.10653234973098	-6.52189070799134	0.175381148967779	0.555978053262678	0.300752467744594	0.167211771530586
3.70294333587993	-4.52208510447632	-13.0145268440247	-4.40669580436114	0.574834375077055	0.244973287005533	0.140819066346398
5.47016101894957	-7.6475593176755	-14.9258708953857	-0.431443160794901	1	-0.5	-0.5
4.34213693214185	0.380926194064545	-4.65275109672185	2.92455365570883	0.309236947791165	0.75	0.231927710843373
8.45804910948782	-3.87014253392364	-2.07695358404607	2.09755953593236	0.369527454732813	0.672690763052209	0.248577705492957
6.13054891788598	-0.17830814511487	-0.955922849589225	4.9252427197767	0.418814996578798	0.597574441853488	0.250273137820446
7.60883783571648	5.55167398963011	2.36137854014085	4.9850190231633	0.587285483486446	0.205347504083965	0.120597608218686
0.705074570169955	-1.55421832294175	-1.6197643182946	3.95847748981958	0.59600688579329	0.176136913130644	0.104978813068239
7.60464361942176	1.92826733444676	-0.115332477923596	5.54970068461967	0.602409749656908	0.153876034111765	0.0926964231874665
