IFG	Ins	Put	VS	psi	RPE	RPEpsi
0.862167432226918	-1.57965577493252	-2.00395900462613	1.26665224676782	0.176470588235294	0.5	0.0882352941176471
-7.92207697711208	-1.8422171374162	-1.00783652428425	-5.69157963054198	0.189097103918228	0.455882352941176	0.0862060326686041
-6.07201300245343	-5.02708992452332	-2.31648296027473	-4.24097350081711	0.200107640161231	0.416274175769115	0.0832996429732192
-4.30087186350967	-2.65156296855121	0.38364130642378	-4.49965174913858	0.176470588235294	0.5	0.0882352941176471
-4.66783763423111	-3.45779017742836	1.12959906769296	-6.34087534023054	0.209648397745713	0.381060792001016	0.0798887844867253
-9.81830391739354	-4.92121561729547	-0.0561641310200547	-6.90871429759445	0.189097103918228	0.455882352941176	0.0862060326686041
-4.78566951462717	-0.74824165485122	0.251752154619405	-4.59747919033874	1	-0.650076734824972	-0.650076734824972
-2.50743382807934	-5.60949647065365	-3.25779212079942	-7.80096923763102	0.200107640161231	0.416274175769115	0.0832996429732192
-5.41910814787402	-6.38552882454612	-3.07058506662195	-6.94975264505906	1	-0.618939207998984	-0.618939207998984
-7.37451638597431	-2.42620643311547	3.62239011309364	-4.92201335345762	0.151260686326489	0.584157825916095	0.0883601136710582
-1.62453919829744	-4.79480044746941	-1.39284094535943	-7.32553823653496	0.158425291744504	0.560753180383977	0.08883748619899
-6.51343897617225	-2.53549496468269	-0.822441587619709	-5.26194290410389	1	-0.461871441113588	-0.461871441113588
-1.04202569219651	-3.55597585620302	0.623191992441813	-9.38317055955078	1	-0.348806485553212	-0.348806485553212
-3.85759831648884	-1.66244824275826	-1.36701565851091	-4.39924880805792	1	-0.37770088754455	-0.37770088754455
1.9383705716693	0.65744841911576	-0.69066501566858	-2.29116149286203	0.107215089857727	0.719788562553665	0.0771721954127555
0.0746021941304207	-1.917475554189	-0.894979403777556	-5.07339158078486	1	-0.292893782933743	-0.292893782933743
-1.54841399305698	6.43235815655101	-0.635612900735754	-1.37658709276355	0.0952309023818289	0.754406467378367	0.0718428086511296
-4.82302887828061	0.138167517203273	-1.49488475388198	-3.30706389821276	1	-0.25558248745397	-0.25558248745397
-3.66367346815991	-1.19063374690824	0.580746842153145	-1.04014202529057	0.104323532902426	0.728225999326374	0.0759711090011269
-5.62466891245408	0.727067126074072	0.0722232758998871	-2.1950765455311	0.110008184232216	0.71158637791847	0.0782803253591905
-7.08772906390103	-0.487686653480385	-2.59496860505279	-2.23766610901238	0.11566228082836	0.694823991541412	0.0803649276359447
-7.4181109197212	-17.2849484067975	-13.5521643197898	-12.7661777481888	1	-0.321988730030871	-0.321988730030871
-8.2966920968258	-2.83493033615929	1.1561560524684	-10.9087096579147	1	-0.22051092092068	-0.22051092092068
