MTG	Put	VS
5.98199687946227	6.2994571802291	11.5401680261235
6.24370398261855	5.06685983976631	5.12322578545321
3.41076337231263	0.332013542904998	7.24504155778524
2.40612475333675	-1.35170720246705	6.99502641233531
1.68053685506025	1.00153102387081	5.6896627006883
2.62197205760787	4.30400944975289	5.78893228134874
-0.220144940023461	2.27151245454496	6.19999942025452
1.87642861905117	-2.03085009019935	3.15283800060437
1.93326792900841	-2.00679798740329	4.28871811669546
5.22626250040147	2.29447015928048	2.5556222779507
1.90602396575794	-5.39134594482003	5.27931564368985
0.820639949397094	-3.29781594532401	-2.36566122240302
2.23428758907943	1.32420161863168	8.03444735931628
2.95413375357466	1.40397221142352	6.10985967426589
1.77098233274995	-1.07826544784687	5.34366847157027
4.21395774971574	1.57160286379583	8.66746306239811
2.52067631948138	-1.35782182572946	6.65082247781031
1.15434487941299	-7.33785391937603	7.12405640180364
2.35387938844581	-1.64014141487353	6.94326245513829
5.60579216749437	0.791323680317763	3.36918860542673
3.70832816069165	-1.60849403138414	2.27455712280194
4.01235266480174	-3.79708101126281	3.62006430847175
4.60097834029265	-1.46075837720524	5.25864453433138
4.73535761507528	2.37344398959116	6.88987722044641
2.74192491575114	-0.357562014550874	6.17663335619551
2.67129803766091	0.324318394516454	3.78133549744433
5.55826721331405	1.26340521917199	5.66621488784299
3.96345381929028	1.19281872339321	12.8742446971662
4.49307653173324	0.589543645016172	2.60941195463987
3.40764365926866	-0.486131314075354	1.99168823625554
-0.223436784852416	4.45300726095835	-0.118936954066157
-0.713676162532741	4.69722981169594	1.1819060107298
-2.46367258097856	3.04019108064698	5.40953928926452
-3.91033849360481	-0.648339308445539	-3.58616522106935
-2.19893040051383	0.808952604307596	-3.50350969984676
-2.37698383632026	-1.64990676928199	4.00499844799439
-0.970410479408419	-0.707282314472126	-0.976327100373579
-1.36467600262934	3.23115365387815	7.23432771387425
-1.36753860157163	4.70411907675479	5.42354449172589
0.120360711577439	8.23326743732799	2.61718301949176
-1.84460769968648	6.67660560391166	-1.25017292268405
1.09602711142732	3.57471148218169	3.65390599622024
1.50070629713967	4.45036831385258	2.1432896023334
-2.70375774493141	1.05763000882033	-3.26996831783397
-3.28437826987957	0.0801913248318614	-0.697732293696115
-1.47583815210289	-0.269309728138262	-0.773806952222279
-2.36261429243511	-0.168549525466832	-0.977992829683265
2.06373092176453	-1.0765424777161	0.156984916436627
0.910017954086089	0.537114616285897	-1.26557455437653
0.728320143295212	2.23939617438185	0.443639419634234
-4.06721031406233	-4.22185636018262	-1.57278788360682
-5.38231048449393	-4.22219496005864	-7.19554616352825
-2.09493915468094	4.78655660423366	-4.19708380644972
-1.57478994532458	3.91249898798538	-1.13585290493387
-5.62364638005534	0.901632401979331	-0.356277715414762
-1.92867999395295	-1.26089917168473	-0.595945188295886
-0.495298170043726	4.83336663720283	3.01037859504647
-2.75894141760805	2.2015244087035	-0.950700747470061
-2.09345731419181	1.39893304090947	-2.22258742718082
-3.01531337713522	2.79031687229872	-2.19739359126172
-0.0934066129367678	-6.60777406078396	-3.85681560567834
-0.84882585174374	-1.51066494755673	-0.617032596897898
0.16071657532105	-1.72792873779933	5.64707506199678
-1.82704596872772	-4.7253058943333	4.1725945703008
-0.662963202163096	-3.21598963732972	3.5211822212194
-2.16840274249834	0.895648733628067	2.62172535626274
-2.20096170532127	-4.29405102765921	5.32558893299464
2.24220656864946	-0.224970706653866	6.3376794644829
-0.994706380908047	-4.38246410114296	0.315577049111722
-1.73612279116867	-0.4949099704849	0.660002637231214
-3.33711472476923	-6.55060862016046	-4.01164087517695
-3.23200307292563	-8.52105664123188	-5.43809050592509
-0.790947393351986	-0.311396503764572	0.620364934206009
-1.63218807920273	-5.80780041737087	-6.09145398505709
-1.04826429089712	-5.8529967948879	-1.58724570364663
-0.522485888719318	-3.66082908303449	-2.5961071127306
-4.06270883400594	-6.75813461253137	-6.00456921982043
-0.426204536224325	-7.53906013116692	-3.80334235231082
0.78146379182656	-4.37763787241596	-7.34760988063433
-0.83206248451137	-5.59776298238924	-1.4961545810555
1.55312664499506	-3.86075307112752	-6.00003750215877
1.57910726941641	-0.203290708193725	-0.269717924085192
0.802035302116025	6.82625577666543	6.48850485411557
0.105400898980518	1.52261015874418	0.00663385664423307
-5.01784457391308	-6.63046259952314	0.677594536181652
-0.527960906586339	-2.95489940137574	7.80495624176481
-1.20733179526156	1.17411068025412	6.32258557302482
-5.22512982706389	-6.956532455755	-8.64876298413076
-4.01223892857951	-7.78201682820465	-6.82155619137638
0.93742111118946	-0.977684987059823	2.32772171350591
2.08759842846663	0.0686089400004483	6.69435784581936
-0.0437013914147692	-2.34811816531741	-1.03202413214427
2.5904076258742	-4.40801355603969	-0.189043232888886
-0.0891054992293639	-0.619701368339134	-1.37999704316484
0.718076204881072	-1.05461206467766	0.887156956165916
0.54592747020445	-2.61905055222186	4.90720196339217
-3.11169695709982	-7.44026020801429	0.252553254365921
-1.49033646042789	-5.56493442308045	0.933667708950287
0.0977180310314701	-3.78501944108443	2.50164177720294
-0.86481275018605	-6.28774851018732	6.40899301275159
0.538715592729709	-2.67642330790334	2.57820413035877
0.111464168780273	-6.23796629905701	1.64107456667857
0.879245894209993	-3.70210804745103	3.99067312936214
-1.06166316958204	-1.08325316598921	2.52040821471901
-3.1014989120345	-3.51581274650314	-0.410056685746619
-2.15817747325186	-4.19627925866481	3.19845694438978
-3.9085610990022	-8.08068685572256	2.4973473196821
-0.119973224272291	-5.51910900812822	-2.49211370572448
0.841621437813005	0.635167283542229	6.34997439677968
-0.398611992071833	-3.69890303695292	5.32915822879383
1.68621949270788	-3.8757901013349	2.12866569575713
-4.36615746742295	-12.7790609273044	-0.47815617602883
1.5438604302464	-4.97260032549049	1.52336021625634
-1.01039384574659	1.3375343114815	6.4016842742761
-5.01831273148137	-7.84760271057938	-1.52908118588455
-0.50692442470801	0.708729659969156	0.031323885150028
2.41008302664324	3.05951634122793	12.1148801066659
-1.86569588220408	-6.62489886389989	-0.820298845569293
2.63229765375896	-4.32635457253535	3.47018520443728
0.81195157408534	-2.01738574491306	3.21718733318884
