MTG	Put	VS	psi	RPE	RPEpsi
-6.17137393663006	-10.3623667016174	0.605110421776772	0.487179487179487	0.5	0.243589743589744
-9.80820627193297	-16.4096392573732	-5.06427751300913	0.487179487179487	0.5	0.243589743589744
4.33417772016218	2.43792857709482	10.7277046478156	0.541580957978255	0.378205128205128	0.204828695645622
6.35745794148214	4.0174122724795	7.94153474000367	0.541580957978255	0.378205128205128	0.204828695645622
-3.9246959145992	-17.1288222327377	-6.75430297716097	1	-0.704148677260637	-0.704148677260637
0.661736183113328	-3.85536583908128	6.41079236183203	0.572262504361026	0.295851322739363	0.16930461886935
12.0027649879456	14.4251021471891	20.8241740573536	0.472617344314979	0.528338734672651	0.249702049679725
8.71557480084199	2.59344330108301	19.6727527054873	0.503455492358036	0.466358864417559	0.234790931700876
12.2878135915725	3.22491125697552	20.7335270390366	0.526744107754037	0.414199071864715	0.218176920541929
3.45160545089072	-9.97749005122618	3.41928035540111	0.544595264585969	0.37060582744357	0.201830178653733
1.68298586943457	-7.36386750548175	9.26127588026451	0.590849855923997	0.23995234296365	0.141775807268698
-1.47141209898456	-1.73301027873249	2.88914645350341	0.603000587126467	0.200581361646343	0.120950678839371
-1.53488618872098	-8.41240644093716	7.21634811749964	0.611456935011193	0.171727747891096	0.105004122381864
-0.239070196654047	1.49006438052112	9.05631522698836	1	-0.850171500281878	-0.850171500281878
3.40053043632257	0.178367955440825	9.61727306359645	0.568322036731715	0.307083319303363	0.174522217472823
1.42252388050513	2.54275853581952	10.8494148143765	1	-0.665881084776759	-0.665881084776759
4.54695807015824	0.624148973461353	12.3378579898766	1	-0.720158831592521	-0.720158831592521
5.26971108115488	1.93878652934324	16.151981902845	0.513844528597853	0.443707816440472	0.227996833774037
3.54383480375813	-3.60451451199355	9.42916914549741	0.539620216079938	0.383094892604175	0.206725748726186
1.48337545547514	-3.69281134528644	0.845897218480593	0.527895216106906	0.411487455955111	0.217222259486704
3.15142019218014	0.677508560093966	10.3496124997283	1	-0.61713201278336	-0.61713201278336
5.99677447119067	1.3468763638062	11.1155683127317	0.549827992413788	0.35717203863109	0.196383184946872
3.90861205426195	-0.404962166297165	4.48489454174132	1	-0.541110988847595	-0.541110988847595
-0.46345884580045	-3.41917413089311	10.2289425258835	0.558537284720037	0.334106863879798	0.18661114055775
-2.05777220312626	-10.1741523038257	1.95667213946581	0.477903195732148	0.518234940919654	0.247666134405563
-3.68749554913131	-9.31600499965928	4.40266672544407	0.490280097330252	0.49375695330305	0.242079207122908
1.62046903412669	-2.86274975312479	9.43690425338167	1	-0.686481074113478	-0.686481074113478
2.71864473519306	2.28172820542673	8.80346321608081	0.538908647028357	0.384859143015921	0.207403920059203
11.1297459424624	6.25547610426491	16.373844760837	1	-0.63466556665045	-0.63466556665045
-5.15065760857636	2.78751617647482	-0.0923239798143958	0.487179487179487	-0.5	-0.243589743589744
-2.19112843755753	-3.37679436685743	-8.36819212183808	0.487179487179487	-0.5	-0.243589743589744
-4.10065209567547	-0.84600739260063	-4.72317404638637	1	0.621794871794872	0.621794871794872
-0.438929471505746	-0.239432184082089	-8.30231403627179	0.413974455296769	-0.628205128205128	-0.260060875763355
-0.662057298241604	0.537103971071316	-4.59740138742508	0.541580957978255	-0.378205128205128	-0.204828695645622
-1.06841084443994	-1.57038028918517	2.170657230654	1	0.446371152344657	0.446371152344657
0.946747290583387	-5.17272625299114	-5.26464013258616	0.386768918143015	-0.668049134300407	-0.258380640939746
-6.52299084346141	-3.95312578851978	-2.58716707891136	0.572262504361026	-0.295851322739363	-0.16930461886935
1.54393062613183	-1.86043005213706	-3.87137004922172	1	0.76004765703635	0.76004765703635
3.16801826512862	-1.01155346310274	-3.6351578337225	0.510540087627618	-0.451016717640274	-0.230262114545586
3.09778047463586	0.740527792184642	-4.06109591923428	0.532307136924121	-0.400970865430458	-0.213439653367274
1.37219761447801	2.19091193202996	-3.12110688554292	0.422256349757434	-0.615330806336768	-0.259827340177062
-0.790650490806588	0.571926790204915	-2.11200142719529	0.549040129808533	-0.359214625349649	-0.197223244531095
1.68449529193702	1.15089155044971	1.20399837749022	0.562149986643771	-0.324269944049716	-0.182288344716524
1.23715434306331	0.00469670142752655	-2.23170056577885	0.57261553083473	-0.294834939218087	-0.16882706522899
4.66898437623055	3.79017009258722	2.15340948669296	0.581116691685405	-0.269842258476828	-0.156809840522972
-0.0497932366786465	0.98989793680834	-3.53266598589041	0.588131444275142	-0.248442589011931	-0.146116898695042
4.21049865763034	3.25921763592597	1.65484439041183	1	0.433805186571161	0.433805186571161
7.09074361747311	9.10836655082125	0.525220983520602	1	0.770032658436282	0.770032658436282
0.665183790743111	1.20769979195161	-0.115314288121281	1	0.357834683616921	0.357834683616921
2.95806188891011	-1.06634372359875	-1.48576233493672	1	0.679407784975683	0.679407784975683
3.74040852429405	-0.665701454787543	-4.9867599970012	0.535951942847657	-0.392131988116018	-0.210163900883494
0.272256975164337	2.33638346556461	-9.68346359513023	0.544001573860621	-0.372110513087901	-0.202428704769901
-4.21712477209587	-2.17166787792336	-14.5896896593498	0.55113690620718	-0.353762739887002	-0.194971701992698
5.51649782090418	7.24617551447767	4.8955023241314	0.5574926752787	-0.336921264071945	-0.18783113686575
3.09375691211993	-3.43696259159708	-0.939983311024579	0.56318060034586	-0.321433886585661	-0.181025329218816
5.85636617897018	3.22599972558744	-2.41504380513321	1	0.6928363612197	0.6928363612197
-3.51549810274474	-5.67020605639978	-0.981079233302312	1	-0.5	-0.5
