IFG	Ins	Put	VS	psi	RPE	RPEpsi
0.172600314021111	-4.05606491163825	3.9894283828524	-0.666999482521505	0.509433962264151	-0.5	-0.254716981132075
-0.11707094085939	-4.69572808435469	0.343532808125019	-7.38607899889801	1	0.627358490566038	0.627358490566038
-1.11248062979994	-4.95700960448294	0.333676197594314	-7.10980589236274	0.439381611065907	-0.622641509433962	-0.273577229531603
-2.27518320715789	0.696234917550376	2.64956831480518	-11.3440621928735	0.509433962264151	-0.5	-0.254716981132075
1.34546902380658	-4.22324327447198	2.80180842361667	-3.6592759199892	0.565779108240113	-0.372641509433962	-0.210832780900797
-1.88351170221965	-7.56791771000082	3.06160100707502	-4.56077174571427	1	0.455313292529344	0.455313292529344
0.914274551651695	-4.58998058233975	-1.50525627352975	-6.3967201339476	1	0.340009530154497	0.340009530154497
0.149099452025963	-5.55109183716051	0.54421779363783	-4.59070035092758	1	0.271304296525088	0.271304296525088
0.699835677377202	-2.59821406760338	2.66727776960893	-3.59351913585807	1	0.225697857195987	0.225697857195987
0.185350389191599	-5.83708466905536	-2.05819271775809	-2.00520840552494	0.286376186397806	-0.806782189916247	-0.231043206801885
3.76702139013673	-3.99180184530489	2.57858768782832	-5.27685070263617	0.315849709014517	-0.777715820886742	-0.245641315723064
2.08121012377016	-2.84347201206203	6.5955035512646	-9.63866826259729	1	0.252112423905846	0.252112423905846
-0.444316456263716	-1.40163207912084	3.35130753977732	-2.88905565243101	0.316184931670144	-0.777370817969126	-0.245792938961932
3.34737802748427	0.259937213225798	1.35728625891109	-5.48194356172374	1	0.248363856073106	0.248363856073106
0.556492136283354	-1.75940855231249	2.80996417231632	-2.31243518672206	0.316732323093872	-0.776806728445226	-0.246039799695407
0.771839681899909	-2.9698711263411	2.65251164505202	-2.7849658262549	0.596362457602941	-0.288625438849434	-0.172125376038976
0.869608219261422	-7.5950384645751	0.688475107096813	-1.1671052015189	0.338001702125144	-0.754166195283419	-0.254909457691039
3.32683281261813	-10.7914488965815	1.92167605070228	-3.1866978535598	0.358116869029527	-0.73137377767951	-0.261917287352884
3.96174465797164	-3.64441571181471	1.65246752401193	-4.76147662216064	0.376996970229069	-0.70864177047957	-0.267155800448561
3.23427754776044	-4.18298841877417	6.9448783466536	-2.91188145220054	0.394612249836861	-0.686154054800428	-0.270764795299482
1.30592849083019	1.34406952785723	7.95177395190253	-5.76404853865053	0.614453294244455	-0.232653585162317	-0.142954761820768
2.64464316494537	-2.74256964321389	1.82604277241185	-1.89671978224457	0.626110301527821	-0.193718048979989	-0.121288866058242
5.40070063417608	-3.094047127348	4.18964863997517	-2.04053795292522	0.410972685145029	-0.664063563264852	-0.272911985701932
2.75593492625789	-6.96056082754424	-0.712570475132176	-0.0573844845886483	0.426117127857694	-0.642492369149012	-0.273777003012262
0.577780056180376	-5.23217708775491	-0.0854485102675178	-3.09865067007415	0.634149874260783	-0.165419390458207	-0.104900685659368
-1.05542948458231	-3.49312699382955	-1.23168797342276	-2.23388268832456	0.440103868144999	-0.621533619569528	-0.273539350154711
2.19416053618558	-2.66401789811524	2.05968463855485	-0.910682686350562	0.453002988361099	-0.601254585837433	-0.272370124150172
0.076066384712855	-4.58706072243777	0.401350643429341	-5.36149004383972	0.464890509035275	-0.581700241172251	-0.27042692122451
1.30430359190161	-3.40039047373064	4.34024896179185	-2.58251736922698	0.639991636523555	-0.144063992531994	-0.092199750344668
0.702143441547047	-6.12743963617267	-1.02291767577866	-5.77780460182464	0.64441149099285	-0.127440309493554	-0.0821239998533316
1.74734362779242	-1.22680395119118	0.918768600080953	-1.6959273788062	0.509433962264151	0.5	0.254716981132075
-2.67734399889455	-0.680221784747008	2.85471599786119	-5.31910098028002	1	-0.627358490566038	-0.627358490566038
-2.07811173345103	-5.48601726329688	3.17996713654561	-9.22832349936167	1	-0.377358490566038	-0.377358490566038
0.756101531061259	-2.86657064475796	4.31432362786974	-3.76646288743976	1	-0.269831608845608	-0.269831608845608
2.16883150979199	0.994488313116811	5.26288866367417	-7.97752387957139	0.509433962264151	0.5	0.254716981132075
-1.63013549555432	-3.32547707672259	3.6959711419362	-7.5630409360835	0.565779108240113	0.372641509433962	0.210832780900797
0.24219088002362	-3.14080014102387	3.81135918324192	-7.32975622221376	0.596362457602941	0.288625438849434	0.172125376038976
2.00026795516411	-5.08624808298367	-1.44473186767463	-4.74722841449759	1	-0.767346414837683	-0.767346414837683
0.476411428246083	-8.41833080486818	4.68333092096586	-5.5664557697195	0.303690203855538	0.790005526170364	0.239916939289679
0.740233969070356	-7.88889159126715	4.65552352837315	-4.95282533177824	1	-0.55834992029103	-0.55834992029103
2.77890519572027	-2.81557129097707	2.11422453267556	-2.84540066559037	0.344943227756168	0.74645895842258	0.257485962505792
2.39588295420011	-6.35238427826853	4.43545166109547	-5.62190085999442	0.476827256079508	0.561170767522244	0.267581517269663
-1.53549918080821	-5.63677534822262	1.6145780962525	-5.33920618395011	1	-0.486008630150164	-0.486008630150164
0.423276330937039	-5.78201716731895	3.04483802018292	-3.83930450768182	0.458061964703925	0.593037692481813	0.271648010561701
-1.90713040728235	-2.98294186682412	1.39347645504908	-5.43079176669319	0.480291352440225	0.555036474760474	0.266579219116363
-0.994361840012116	-0.707901004024527	3.56793311385043	-7.6283853586876	0.382174602130168	0.702165054637334	0.268349650385731
-1.26372887058692	-2.8843711885539	5.558382292137	-2.01781914304152	0.41489200331049	0.658588128107981	0.273242947827226
0.462677711903146	-1.49145504699625	3.07134985652837	-1.36123966007973	0.499234754191369	0.519990073059179	0.259597116305651
1.1911100755361	-2.62361723274896	0.89690029914632	-3.96969688175754	1	-0.383190593228949	-0.383190593228949
-1.33417017938513	-6.03926153435852	0.843971019892982	-5.05023431552179	0.515413736863608	0.487888558798977	0.25146446526358
1.17488764948917	-7.73682895393083	-1.32469490463987	-3.86872005056251	0.529288715465348	0.458600795802834	0.242732226121869
0.6748620623892	-5.51888737850117	0.994345369664105	-7.51417787508531	1	-0.568068958701315	-0.568068958701315
1.40632911658648	-4.10890788178552	2.57173686587449	-4.72486509727032	1	-0.509083697667386	-0.509083697667386
1.82793971670396	-4.7323919754814	4.02926469887748	-7.23700337066795	1	-0.461195598281487	-0.461195598281487
-0.889809312736333	-0.772902429103851	7.19639831013752	-7.24687100540508	0.405268156039949	0.671904045244818	0.27230131345215
-1.17360266365788	-3.29534244909883	6.51734099221049	-11.5743400574182	1	-0.362325587276211	-0.362325587276211
1.91830323162404	-2.16402028049483	2.83259626635999	-8.78453251267925	0.398500605951589	0.681012709200839	0.271383977277268
2.17627756342743	-2.69532240430514	1.3448078311754	-5.61028922778187	0.466811945938202	0.578457721264834	0.270030974506616
-1.00804705217932	1.4550428471782	2.3571065458836	-6.35792350814198	0.419525249177884	0.652019940217942	0.273538827888881
-0.871329081555208	0.37409152485656	0.333871032252456	-7.50540078770031	0.479143153097162	0.55707877017125	0.266920478463342
-1.49952407587658	-8.20740860158747	-0.48639365672275	-3.03819067776203	0.509433962264151	-0.5	-0.254716981132075
2.79820219133839	-9.07718664949591	-3.51020881725532	-9.52307023785331	0.565779108240113	-0.372641509433962	-0.210832780900797
0.699389351362532	-7.78093295386343	-4.45250352641398	-1.86802867912885	1	0.711374561150566	0.711374561150566
-4.45259082475395	-4.97836599724762	-2.30669474635612	-3.21211133750551	1	0.480049269263095	0.480049269263095
0.549270046761993	-1.17276899110187	3.14231848739313	-2.37847984096769	0.509433962264151	-0.5	-0.254716981132075
0.156106287218405	0.225036060268229	-6.01793192089959	-5.41584631382968	1	0.362251926901387	0.362251926901387
-3.20190630401626	-2.57208377585718	-1.96404554740046	-5.18199357435559	0.376607373127443	-0.709124766425381	-0.267061615503074
-0.25622955102925	0.300094355123513	-2.16069488261234	-5.53416560070984	1	0.334834451531877	0.334834451531877
-2.3932185460898	-2.20183858726964	-0.328145427685795	-6.93993517124292	0.370133466067833	-0.717063218971706	-0.265409094627755
-3.71789828575019	-3.19385625980794	-3.72285092147914	-3.74787818059099	1	0.31855345974934	0.31855345974934
-0.00777544329563777	-1.92324770603216	0.539897636143547	-5.34947178591833	0.365895517810485	-0.722172101079434	-0.264239534872746
0.774385147586916	-3.84048998807416	-0.491563330319795	-6.11159382737947	0.389959788790146	-0.692219605569089	-0.26993781118412
0.250184192181085	-3.5349403258526	0.206934081729163	-6.7462518892505	1	0.627358490566038	0.627358490566038
