IFG	Ins	Put	VS
-0.438971544897947	-0.206817213521407	0.193903586490383	1.42699366167051
-0.778874173627606	-0.223614405376685	0.695153459898242	-0.318941009905572
-0.128459385904108	0.735933800471183	0.929106307114	0.320904840041514
-0.450704244151217	1.30383444353998	0.721996229405683	0.743150721870785
0.373443810988741	-0.0913130212878069	1.41158409020247	1.03380123062261
0.415870830210875	1.23759921829636	-0.034418913791697	0.00309667249701067
0.254510362197553	0.558428492386318	0.448721005697904	0.198450138908115
0.386659293678271	0.862434944419862	0.3682903265062	-0.986266250538527
0.526336775312611	-0.644720453957703	-1.16417906402596	0.501025805978635
-0.391067450572959	-0.340242977033996	-0.846752488837886	-2.28215581147723
0.421802409314439	-0.630591374845637	-0.893489415617768	-0.84996467719599
0.078300600025506	-0.591697148434937	-0.237973070310171	0.360768558178336
0.224925372231351	0.048544847591871	-1.14127815663898	-0.261164678863484
-0.732954974518278	0.177142348240334	-0.548317108330799	-0.0533720140643305
0.346083831574955	0.417509702358344	1.2323649953078	-1.29907440805026
0.347203158000082	-0.614597902028668	-0.588555796568781	-0.41996830349047
-0.0409602227494625	0.241335644694581	-0.623822513743746	0.750504357639912
-0.109239285839873	-1.17741836564419	-0.306211208998473	0.0553522656179699
0.177668435909137	0.144212256931488	-0.94457529843375	0.210309294292689
-0.488897049589653	-1.29975941270963	0.700103021659731	0.10335397280484
-0.154064263827769	0.203718992608074	0.0358485088366289	-0.708026407032628
0.918464009618128	0.0552254756053276	0.20648372354979	0.00142450379743204
-0.0650900290173286	-1.57617153565422	0.152607022837989	0.323680387986846
0.15553615124073	0.913474695100617	0.266513462539286	0.0545189123362155
0.204331283002308	-1.34470588548343	0.177019993593334	0.201301587944012
0.006344978822669	0.402931297455525	-0.646662872798897	0.234262223841351
-0.180228803989131	-0.319679506539284	-0.692637010896776	-1.30486115983634
0.19944442866777	0.049618979724906	-0.205138444611569	-0.823699036907865
-0.572177442632937	0.518397094345402	-0.62670214612982	-0.0459676372339008
-0.16493698170656	-0.473666853643174	0.750956412266996	0.560376870594586
-0.229814388963917	0.407248098352458	1.22887388626931	1.63913008208993
-0.396710453829397	-0.158982905543588	-0.238613613236693	-0.499431090965696
-0.738293049088462	0.220447317578896	0.452734418779214	0.254656578314054
0.154979523537371	-0.0190724982994291	-0.371641984988463	0.572873518950819
-0.251314897886132	-0.510732720331234	-0.392935798093122	1.20974708375451
0.126614834866794	0.355549229487448	-0.0970895435488113	0.858277163393626
-0.566755005346755	-0.479245883752304	0.0843556402045698	-1.62222677353651
0.193468854624504	0.460610785288775	-0.263049250078741	1.15824737574852
0.330929762006595	0.227704979879386	0.45729639858336	-0.408713720686212
0.402200586806996	0.735598103381278	1.13077834988509	-0.431251563766758
-0.265118848287443	-0.235582187973068	-0.510683095985685	0.477575407649052
0.0871350565155035	-0.269081028653962	-0.423488744243615	0.497430564788572
0.119466211858416	0.827537903090506	1.17644449217532	-0.124988129553162
-0.096074042285249	1.0752955783772	-0.998318758498496	0.289254840755279
0.467735758807786	0.681831937982254	-0.658513287207038	-0.896268605438488
0.326716144108688	-0.359446781337155	-0.0781900134927104	0.605346305028235
0.436916883742013	-1.66369602566844	0.104536892345612	-0.163846783916213
-0.365459655697615	0.00589904561395956	-0.369122231070022	0.500684049276335
0.789271087483623	-0.0913354078063794	0.106233648714712	-0.549310690546785
-0.263354693547306	1.74502031830141	0.720083524557529	0.426112625688625
0.345336391816299	-0.22779485130889	-0.80255387888676	-0.151518305178433
-0.566577114094074	-0.058152044595938	0.583284026083687	-0.0134157924711866
0.533180841386065	-0.554862199896498	-0.149391896787564	-0.143038946981801
0.192349333991999	0.246500103720429	0.901117550328192	-0.117902623299118
0.289619592478203	-0.532105738701974	-0.711701265628067	-0.36167271732593
-0.346196627732124	0.00302334049159426	0.33224143424944	-0.702664330761128
-0.385819759628333	-0.268862011557928	0.00148699151863392	-0.0168848256330595
-0.274811765221147	0.0908545086534632	-0.00193907838786129	-0.00439740554631923
0.21474290535784	0.208689379830318	0.296902352005792	-0.877811845083553
-0.314337366684099	-0.246530936423369	0.0309724424227586	-0.505714386834412
-0.100138798666269	-0.305645317241593	-0.462229158255277	-0.534919475446837
0.262206675961096	0.798360262521968	-0.655039210085028	0.270226058221389
0.000143877837893249	0.0824979897218114	0.282384194451193	-0.208359066351422
1.08178944575373	-0.703150211209969	0.733487894630627	1.07555967911679
-0.278132672697937	1.00205748173496	-1.02476478445918	-0.584864149987215
-1.10574670703577	0.182250821467098	0.739129521194022	0.484361092559569
-0.180595537104053	-0.457001224523215	0.388322088353024	-0.258327337270114
-1.51741572007426	-0.170809208175879	-0.753138846807209	1.10926755011362
-0.365661552484497	-0.664554898981465	0.170172871131587	0.0942520294322775
-0.322204392516583	0.981347785387273	-0.0991647111599494	-0.338156963708461
0.768677862111788	-0.740308388400639	1.465167356694	0.405165206987307
-0.00884159652664588	0.807424600392843	0.124085087654451	0.145839904909943
0.551947452422118	-0.126997199071841	-0.665260831387406	-0.291042174326902
-0.230653378669218	-0.0249534417497921	0.648272106997172	-0.197576771130379
0.792652655816243	-0.595318756672304	0.0779654662067027	0.525196328653984
0.0270019166094013	-0.252923971225615	0.732584281777288	-1.08748833212468
0.682505008384783	0.769806723092528	-1.27335206856227	-0.433977449901667
-0.196923432032982	-0.484280050929912	-0.0835471039851995	0.553922679325878
0.0209121788584009	-0.323746242987669	-0.113374875635743	-0.352224471679811
0.407825783984683	-1.12250080706336	-0.44850845865154	0.727080074775113
-0.114859159132291	0.0769591687554057	0.0446815375866741	-0.528341111630807
0.304839829489077	-0.370038457901848	0.0373796426366153	-0.433110653977738
0.0600270150587428	1.16917837925508	0.551361640498624	-0.282635026730207
-0.35261808786737	0.431336345053176	0.339271392178841	0.000732785873951169
0.0634248489502495	-0.0857425651472335	-0.738099265005906	0.955612193383655
-0.400513191426643	0.761124014381579	0.699715052129163	-0.773366850383133
0.139577540890726	0.218491693320667	-0.375752123318009	0.771476048674587
-0.0939798866377914	1.47626093077608	-0.0626413409954078	0.270602767483134
-0.181409814697733	-0.789117236161055	-0.677749968136599	-0.639604195389427
-0.106040644613727	-0.0874717780834411	0.312919939723372	0.201018936897017
-0.025266560338119	-0.260558588107343	-0.322416169006876	0.956490612814509
-0.927282130557786	-0.798395243980882	-0.84786575090487	0.214765397534742
0.502320163120043	0.0213572297313462	0.0873001214660516	0.887792836254379
-0.103250208314521	-0.50534138437164	0.606654913688214	-1.12456494684526
0.500012464706695	-0.0216003043881189	-0.893970562982112	-1.09288576463563
-0.0430169305506754	-0.287189084836554	0.284354239433636	0.399218123417201
0.0356280776147617	1.78951788300617	0.0891252944973401	0.110883596969803
0.483539906231129	-0.236502622165647	0.381927827258622	-0.122679289322134
0.330539460535135	-0.972033918937256	-0.239807570891884	0.884289895986161
-0.513407214613612	0.0155969362779802	0.17562935510578	-0.401587516831089
0.302383305751713	-0.796856977773658	0.425291222066524	1.30220002634118
0.187675572182607	0.446589472667759	0.594719657023441	0.99443250106755
-0.170488622511753	0.580385621367701	-0.657884441223299	-1.7629247009041
