IFG	Ins	Put	VS
-0.3045822051343	0.373549896787847	-0.245501096891961	-0.534005939942704
0.190478278466989	1.13157564870269	0.714082037690077	-0.047626548567235
0.155275882494106	0.142848946127583	0.620359084889053	0.763022300484264
-0.0479774571155696	1.47475439352593	0.62124502180363	0.027877474918734
0.881385198837517	0.277353060931064	0.0114777423833668	0.36175799155967
0.784358881878533	-0.239421352517312	-0.261473109933974	0.149166152223604
-0.36185955772153	-1.00952063410178	-0.178253810850435	-0.328704567342491
-1.1364789990616	0.105629007201614	0.402940176751589	0.465160233733717
0.507482353015712	-0.514436128445674	0.613706029363339	-0.792720592708181
-0.537563124087866	0.601429944006402	0.395778478067947	-0.831255565878526
-0.00131132101571662	-0.336946021780572	0.576656047571633	0.758828772003408
-0.13310232491279	0.317374701789614	-0.834745218709254	-0.82808879615548
0.0795021196222156	-0.367970022987093	-0.0325109522062863	0.0130056684826074
-0.471045776527642	0.753881052958503	-0.71255246617523	0.292326574370485
0.297807856504369	0.289186570813662	-0.406469468657865	0.266973353937144
-0.0214471649307742	-1.24028301581178	-1.42811982367034	-0.230259242943655
-0.55864932515516	-1.2332074785474	0.643346470494327	0.562040366205856
0.261511275091215	-0.494610798952597	0.465362993119794	0.220478505338884
0.0281694320252663	-0.451172969397924	-0.231967293428223	-0.144540112379818
-0.580215900693044	0.665477797787704	-0.568516255598698	0.306390066888741
0.376704141711437	-0.302922845793109	0.662711835055607	-0.287733453930288
0.896927564395052	0.338775363844004	-0.508664778565516	-0.195726183389745
0.339951013919816	0.524095342552902	0.0368844346509727	0.103444394818651
-0.712487641310697	0.860026089309207	-0.337904765761466	-0.291759207634664
0.120522479030231	-1.82858973615873	-0.676533975885479	-0.828527484261913
0.946649146831685	1.0063641893355	0.51642297692606	0.220863091880313
0.213267480509996	0.165797196761808	-0.12108623475037	1.09423189285008
-0.883165345570592	-0.336714823374931	-0.215322339545738	-0.465416844660721
-0.828956455018739	-0.694884527378714	-0.118159492017906	-0.706631260998791
-0.279067212932563	0.946053546737349	0.250853258707679	0.196261748369561
0.45634918803056	0.0333140657133809	-0.320140366856738	0.49777098793063
-0.546091423300348	-1.45505410645155	-0.458483940841446	0.415985881357586
-0.456502622243953	-0.928016197737136	-0.493268127409034	-0.809210676881806
0.153622708293032	-0.488680006270121	-0.877033670437873	-0.131531985315713
0.311089571494167	-1.30190501904401	-0.162904324432481	0.288518344030795
0.268235480193272	1.84037892687534	1.77245552337846	0.782544730529263
0.030456788796805	0.390259446156028	0.910032716521432	-0.851988750722269
0.0975821598146013	-1.53444457634589	-0.149530939554623	0.232441400616787
-0.706058745631019	0.741691584292585	-0.423664195341251	0.207883923008618
0.22395297757735	0.106468411533315	-0.361861397695177	0.196648160548751
1.42002692295663	0.384190183355049	-0.782333486238277	0.106151533180183
0.123303711227835	0.48453373473831	0.624343779581638	-0.0643961428024007
0.278007936968345	-0.699347145474402	-0.21784816621277	0.250439818131386
0.7747514120685	-0.915352430175441	0.491426214071242	0.465641247843825
-0.679741871525302	0.52389956699895	0.620750270571794	-0.0142493076803346
-0.014988143423967	0.299167250346033	-0.308771034602937	-0.692381076209456
-0.0729820053615281	-0.73067074083348	0.208208111790794	-0.504124979162115
-0.441093391094866	1.2957668567863	0.12683032515403	0.662886561667436
0.214075645419819	-1.29959357400257	1.10634651151834	0.3023826702358
-1.01557970534911	0.270196156369914	-0.998492739329331	0.490145788797882
-0.781823908912878	0.422711618500448	0.452370514708952	-0.530828976942665
0.39144834487219	0.752477676005574	-0.074500880984617	-0.25827099471759
0.0150186468993479	2.07952383336454	-0.111146684801226	0.62769059365212
0.895631035730945	0.588638602000664	-0.348605269703346	0.594162413604423
0.221878754933934	-1.54943926029651	0.902463196301854	0.083948483985977
-0.284246918499947	0.084853584296232	0.71794348679183	-0.334221131696378
-0.0240106314927861	0.82529866320035	-0.973490956637233	0.47943915867939
0.36893576850794	-0.13643418861008	-0.367204736336601	0.0249236976045323
0.0618514222788422	-0.0322423872780548	0.0620614779319899	-0.426825196130004
0.2838727989203	-0.125651347991626	0.0223670578233655	-0.391110525549282
-0.242387513448173	-0.364070451574025	-0.298411052196235	-0.485801363039098
-0.413477748927557	-0.222111458619124	0.196143784791798	-1.0881219760761
0.051082237447907	-0.604320992647782	-0.0581528245298206	-0.288821232422448
0.0713255842613475	1.13224661400854	-0.0701803888664502	0.18219342258628
0.550731448830859	-0.367362597767332	-0.225217971661996	-0.17839734936942
-0.311897913212536	-0.273894275286957	0.264958902660791	-1.31724282378096
-1.12902206451787	-0.367475581893927	0.0875938089403819	-0.296167970298925
0.708209301661252	0.196040533947657	0.650952157036234	1.235973265682
